,Uid,Coral_rank
41673,-155.11903_19.64342,1
41674,-155.11941_19.64397,1
41675,-155.11956_19.64574,1
41676,-155.11948_19.64450,1
41677,-155.11952_19.64505,1
41678,-155.12185_19.64591,1
41679,-155.11397_19.65507,1
41680,-155.11305_19.65233,1
41681,-155.12415_19.65264,1
41682,-155.12488_19.65189,1
41683,-155.12606_19.65160,1
41684,-155.12655_19.64974,1
41685,-155.12510_19.64985,1
41686,-155.12000_19.64676,1
41687,-155.13491_19.64386,1
41688,-155.11127_19.65271,1
41689,-155.11122_19.65208,1
41690,-155.12603_19.63676,4
41691,-155.12072_19.64350,1
41692,-155.12068_19.64328,1
41693,-155.12029_19.64342,1
41694,-155.13447_19.64450,1
41695,-155.11231_19.64757,1
41696,-155.11959_19.65041,1
41697,-155.11881_19.65079,1
41698,-155.11831_19.65104,1
41699,-155.11780_19.65120,1
41700,-155.11730_19.65135,1
41701,-155.11681_19.65151,1
41702,-155.11641_19.65179,1
41703,-155.11481_19.65304,1
41704,-155.13218_19.63593,2
41705,-155.13576_19.63835,1
41706,-155.13656_19.63770,1
41707,-155.13743_19.63767,1
41708,-155.13832_19.63765,1
41709,-155.13932_19.63756,1
41710,-155.13378_19.64501,1
41711,-155.11229_19.65564,1
41712,-155.12239_19.64774,1
41713,-155.12667_19.64722,1
41714,-155.13605_19.63235,1
41715,-155.11701_19.64717,1
41716,-155.12245_19.64646,1
41717,-155.12332_19.64533,1
41718,-155.12380_19.64544,1
41719,-155.12474_19.64539,1
41720,-155.12574_19.64533,1
41721,-155.12624_19.64530,1
41722,-155.12673_19.64528,1
41723,-155.12113_19.64825,1
41724,-155.12115_19.64854,1
41725,-155.12093_19.64868,1
41726,-155.12076_19.64930,1
41727,-155.12066_19.64955,1
41728,-155.12041_19.64982,1
41729,-155.11314_19.65366,1
41730,-155.12582_19.64728,1
41731,-155.12422_19.64763,1
41732,-155.12430_19.64698,1
41733,-155.13263_19.64401,1
41734,-155.13383_19.64326,1
41735,-155.13526_19.63838,2
41736,-155.13543_19.64059,1
41737,-155.13593_19.64055,1
41738,-155.13058_19.64766,1
41739,-155.12974_19.64863,1
41740,-155.11226_19.64693,1
41741,-155.13293_19.64207,1
41742,-155.13225_19.64146,1
41743,-155.13130_19.64243,1
41744,-155.13073_19.64185,1
41745,-155.13162_19.64094,1
41746,-155.12816_19.64795,1
41747,-155.12881_19.64893,1
41748,-155.12813_19.64967,1
41749,-155.12757_19.64977,1
41750,-155.12740_19.64809,1
41751,-155.12982_19.64960,1
41752,-155.13476_19.63835,2
41753,-155.13428_19.63838,2
41754,-155.13465_19.64035,1
41755,-155.13398_19.64042,1
41756,-155.13456_19.64184,1
41757,-155.12875_19.64638,1
41758,-155.14092_19.64008,1
41759,-155.14040_19.64013,1
41760,-155.14019_19.63818,1
41761,-155.11065_19.65676,1
41762,-155.11150_19.65605,1
41763,-155.11070_19.65450,1
41764,-155.11051_19.65352,1
41765,-155.13863_19.63871,1
41766,-155.13851_19.63976,1
41767,-155.13747_19.63879,1
41768,-155.13751_19.63991,1
41769,-155.13205_19.63698,2
41770,-155.13213_19.63485,2
41771,-155.11821_19.64973,1
41772,-155.11642_19.64970,1
41773,-155.11601_19.64884,1
41774,-155.11855_19.64868,1
41775,-155.11995_19.64861,1
41776,-155.13573_19.62189,3
41777,-155.13452_19.62208,3
41778,-155.13323_19.62223,3
41779,-155.13184_19.62245,3
41780,-155.13145_19.62511,3
41781,-155.12997_19.62561,3
41782,-155.12904_19.62594,3
41783,-155.12775_19.62634,3
41784,-155.13092_19.62285,3
41785,-155.12877_19.62414,3
41786,-155.13612_19.62367,3
41787,-155.13493_19.62359,3
41788,-155.13424_19.62445,3
41789,-155.13349_19.62444,3
41790,-155.13271_19.62447,3
41791,-155.13083_19.64566,1
41792,-155.13016_19.64507,1
41793,-155.12951_19.64447,1
41794,-155.12883_19.64391,1
41795,-155.12835_19.64320,1
41796,-155.12923_19.64230,1
41797,-155.12990_19.64288,1
41798,-155.13051_19.64345,1
41799,-155.13109_19.64400,1
41800,-155.13168_19.64454,1
41801,-155.13225_19.64510,1
41802,-155.13331_19.64656,1
41803,-155.13016_19.64135,1
41804,-155.12811_19.64561,1
41805,-155.12876_19.65066,1
41806,-155.12825_19.65118,1
41807,-155.11394_19.65371,1
41808,-155.13563_19.62393,3
41809,-155.11250_19.64851,1
41810,-155.13506_19.62485,3
41811,-155.11722_19.64875,1
41812,-155.13576_19.63531,2
41813,-155.13509_19.63226,2
41814,-155.13430_19.63236,2
41815,-155.13458_19.63540,2
41816,-155.13356_19.63547,2
41817,-155.13344_19.63254,2
41818,-155.13281_19.63245,2
41819,-155.13291_19.63552,2
41820,-155.12929_19.63738,2
41821,-155.12680_19.63850,2
41822,-155.12690_19.63796,2
41823,-155.12683_19.63741,2
41824,-155.12706_19.63679,2
41825,-155.12301_19.64278,1
41826,-155.12251_19.64358,1
41827,-155.13942_19.63875,1
41828,-155.07115_19.68978,4
41829,-155.07119_19.69004,4
41830,-155.07126_19.69057,4
41831,-155.07129_19.69084,4
41832,-155.07142_19.69178,4
41833,-155.07157_19.69234,4
41834,-155.07147_19.69271,4
41835,-155.07160_19.69307,4
41836,-155.07185_19.69426,4
41837,-155.07153_19.69428,4
41838,-155.07115_19.69423,4
41839,-155.07088_19.69369,4
41840,-155.07086_19.69339,4
41841,-155.07084_19.69312,4
41842,-155.07080_19.69259,4
41843,-155.07057_19.69213,4
41844,-155.07083_19.69176,4
41845,-155.07069_19.69115,4
41846,-155.07162_19.69088,4
41847,-155.07151_19.68978,4
41848,-155.07200_19.68986,4
41849,-155.07209_19.69096,4
41850,-155.07226_19.69298,4
41851,-155.07205_19.69393,4
41852,-155.07275_19.69433,4
41853,-155.07304_19.69361,4
41854,-155.07302_19.69320,4
41855,-155.07291_19.69182,4
41856,-155.07277_19.68998,4
41857,-155.07426_19.69397,4
41858,-155.07390_19.69422,4
41859,-155.07352_19.69410,4
41860,-155.07499_19.69196,4
41861,-155.07577_19.69191,4
41862,-155.07578_19.69215,4
41863,-155.07580_19.69240,4
41864,-155.07582_19.69264,4
41865,-155.07583_19.69289,4
41866,-155.07585_19.69313,4
41867,-155.07587_19.69338,4
41868,-155.07589_19.69362,4
41869,-155.07606_19.69388,4
41870,-155.07576_19.69401,4
41871,-155.07532_19.69404,4
41872,-155.07500_19.69406,4
41873,-155.07513_19.69368,4
41874,-155.07511_19.69343,4
41875,-155.07509_19.69319,4
41876,-155.07507_19.69294,4
41877,-155.07505_19.69269,4
41878,-155.07503_19.69245,4
41879,-155.07501_19.69220,4
41880,-155.07071_19.69142,4
41881,-155.07611_19.69409,4
41882,-155.07083_19.69397,4
41883,-155.07083_19.69227,4
41884,-155.07421_19.69030,4
41885,-155.07074_19.69008,4
41886,-155.07347_19.69054,4
41887,-155.07342_19.68994,4
41888,-155.07451_19.69176,4
41889,-155.07332_19.69401,4
41890,-155.07267_19.69395,4
41891,-155.07239_19.69402,4
41892,-155.07479_19.68951,4
41893,-155.07084_19.69435,4
41894,-155.07492_19.69110,4
41895,-155.07557_19.68945,4
41896,-155.07275_19.68971,4
41897,-155.07497_19.69171,4
41898,-155.07381_19.69393,4
41899,-155.07222_19.68984,4
41900,-155.07205_19.69041,4
41901,-155.07286_19.69112,4
41902,-155.07278_19.69017,4
41903,-155.07178_19.68988,4
41904,-155.07473_19.69410,4
41905,-155.07466_19.69365,4
41906,-155.07455_19.69333,4
41907,-155.07451_19.69308,4
41908,-155.07445_19.69234,4
41909,-155.07443_19.69210,4
41910,-155.07421_19.69177,4
41911,-155.07366_19.69151,4
41912,-155.07335_19.69156,4
41913,-155.07345_19.69252,4
41914,-155.07388_19.69318,4
41915,-155.07398_19.69342,4
41916,-155.07362_19.69360,4
41917,-155.07415_19.69136,4
41918,-155.07444_19.69138,4
41919,-155.07559_19.68969,4
41920,-155.07561_19.68994,4
41921,-155.07563_19.69018,4
41922,-155.07565_19.69043,4
41923,-155.07483_19.69000,4
41924,-155.07485_19.69024,4
41925,-155.07487_19.69049,4
41926,-155.07066_19.69286,4
41927,-155.07149_19.68482,4
41928,-155.07182_19.68481,4
41929,-155.07192_19.68542,4
41930,-155.07240_19.68477,4
41931,-155.07247_19.68567,4
41932,-155.07251_19.68620,4
41933,-155.07267_19.68816,4
41934,-155.07275_19.68869,4
41935,-155.07214_19.68927,4
41936,-155.07210_19.68807,4
41937,-155.07195_19.68736,4
41938,-155.07047_19.68926,4
41939,-155.07109_19.68494,4
41940,-155.07244_19.68873,4
41941,-155.07071_19.68496,4
41942,-155.07379_19.68489,4
41943,-155.07381_19.68516,4
41944,-155.07383_19.68544,4
41945,-155.07385_19.68572,4
41946,-155.07387_19.68599,4
41947,-155.07375_19.68625,4
41948,-155.07392_19.68654,4
41949,-155.07394_19.68681,4
41950,-155.07396_19.68709,4
41951,-155.07398_19.68736,4
41952,-155.07401_19.68764,4
41953,-155.07403_19.68791,4
41954,-155.07406_19.68832,4
41955,-155.07409_19.68874,4
41956,-155.07412_19.68901,4
41957,-155.07414_19.68929,4
41958,-155.07338_19.68934,4
41959,-155.07336_19.68907,4
41960,-155.07334_19.68879,4
41961,-155.07331_19.68852,4
41962,-155.07344_19.68825,4
41963,-155.07327_19.68797,4
41964,-155.07325_19.68769,4
41965,-155.07322_19.68742,4
41966,-155.07320_19.68714,4
41967,-155.07318_19.68687,4
41968,-155.07316_19.68660,4
41969,-155.07314_19.68632,4
41970,-155.07311_19.68605,4
41971,-155.07309_19.68577,4
41972,-155.07305_19.68522,4
41973,-155.07530_19.68629,4
41974,-155.07532_19.68653,4
41975,-155.07534_19.68678,4
41976,-155.07536_19.68702,4
41977,-155.07538_19.68726,4
41978,-155.07540_19.68750,4
41979,-155.07542_19.68775,4
41980,-155.07544_19.68799,4
41981,-155.07546_19.68823,4
41982,-155.07548_19.68848,4
41983,-155.07550_19.68873,4
41984,-155.07553_19.68899,4
41985,-155.07555_19.68922,4
41986,-155.07478_19.68927,4
41987,-155.07477_19.68904,4
41988,-155.07474_19.68879,4
41989,-155.07470_19.68829,4
41990,-155.07469_19.68805,4
41991,-155.07465_19.68756,4
41992,-155.07463_19.68731,4
41993,-155.07461_19.68707,4
41994,-155.07459_19.68683,4
41995,-155.07457_19.68658,4
41996,-155.07455_19.68634,4
41997,-155.07451_19.68585,4
41998,-155.07449_19.68561,4
41999,-155.07447_19.68536,4
42000,-155.07445_19.68509,4
42001,-155.07442_19.68479,4
42002,-155.07526_19.68578,4
42003,-155.07524_19.68557,4
42004,-155.07523_19.68536,4
42005,-155.07519_19.68493,4
42006,-155.07166_19.68874,4
42007,-155.07239_19.68925,4
42008,-155.07151_19.68928,4
42009,-155.07149_19.68896,4
42010,-155.07521_19.68514,4
42011,-155.07538_19.68453,4
42012,-155.07505_19.68442,4
42013,-155.07507_19.68470,4
42014,-155.07264_19.68786,4
42015,-155.07105_19.68556,4
42016,-155.07021_19.68567,4
42017,-155.07278_19.68477,4
42018,-155.07257_19.68699,4
42019,-155.07290_19.68921,4
42020,-155.07169_19.68812,4
42021,-155.07270_19.68842,4
42022,-155.07019_19.68536,4
42023,-155.07215_19.68868,4
42024,-155.07185_19.68926,4
42025,-155.07312_19.68494,4
42026,-155.07184_19.68894,4
42027,-155.07316_19.68824,4
42028,-155.07402_19.68627,4
42029,-155.07168_19.68543,4
42030,-155.07026_19.68425,4
42031,-155.07081_19.68277,1
42032,-155.07212_19.68162,1
42033,-155.07224_19.68211,1
42034,-155.07217_19.68259,1
42035,-155.07221_19.68312,1
42036,-155.07136_19.68359,1
42037,-155.07171_19.68355,1
42038,-155.07222_19.68373,1
42039,-155.07139_19.68392,1
42040,-155.07173_19.68387,1
42041,-155.07204_19.68412,4
42042,-155.07227_19.68411,4
42043,-155.07248_19.68409,4
42044,-155.07285_19.68405,1
42045,-155.07318_19.68403,1
42046,-155.07282_19.68353,1
42047,-155.07290_19.68261,1
42048,-155.07288_19.68235,1
42049,-155.07269_19.68197,1
42050,-155.07295_19.68136,1
42051,-155.07338_19.67955,1
42052,-155.07475_19.67932,1
42053,-155.07655_19.68335,1
42054,-155.07620_19.67922,1
42055,-155.07014_19.68215,1
42056,-155.06969_19.67969,1
42057,-155.07067_19.68067,1
42058,-155.06985_19.68293,1
42059,-155.06997_19.68113,1
42060,-155.06993_19.68090,1
42061,-155.07018_19.68134,1
42062,-155.07197_19.67999,1
42063,-155.07199_19.68022,1
42064,-155.07201_19.68046,1
42065,-155.07203_19.68070,1
42066,-155.07205_19.68093,1
42067,-155.07136_19.68178,1
42068,-155.07134_19.68153,1
42069,-155.07130_19.68105,1
42070,-155.07122_19.68008,1
42071,-155.07120_19.67983,1
42072,-155.07118_19.67958,1
42073,-155.07057_19.68358,1
42074,-155.06989_19.68067,1
42075,-155.06983_19.68139,1
42076,-155.07595_19.68382,1
42077,-155.07560_19.68370,1
42078,-155.07389_19.68399,1
42079,-155.07369_19.68338,1
42080,-155.07363_19.68263,1
42081,-155.07358_19.68202,1
42082,-155.07353_19.68140,1
42083,-155.07349_19.68097,1
42084,-155.07333_19.68051,1
42085,-155.07342_19.68004,1
42086,-155.07355_19.68165,1
42087,-155.07674_19.68376,1
42088,-155.07641_19.68378,1
42089,-155.07651_19.68307,1
42090,-155.07650_19.68282,1
42091,-155.07647_19.68256,1
42092,-155.07643_19.68205,1
42093,-155.07639_19.68153,1
42094,-155.07637_19.68127,1
42095,-155.07635_19.68101,1
42096,-155.07633_19.68076,1
42097,-155.07631_19.68050,1
42098,-155.07629_19.68024,1
42099,-155.07626_19.67998,1
42100,-155.07609_19.67975,1
42101,-155.07554_19.67926,1
42102,-155.07554_19.67952,1
42103,-155.07547_19.68004,1
42104,-155.07549_19.68030,1
42105,-155.07551_19.68056,1
42106,-155.07554_19.68082,1
42107,-155.07558_19.68133,1
42108,-155.07560_19.68159,1
42109,-155.07562_19.68185,1
42110,-155.07564_19.68210,1
42111,-155.07568_19.68262,1
42112,-155.07571_19.68288,1
42113,-155.07592_19.68341,1
42114,-155.07367_19.68313,1
42115,-155.07476_19.67956,1
42116,-155.07478_19.67981,1
42117,-155.07480_19.68001,1
42118,-155.07483_19.68035,1
42119,-155.07484_19.68051,1
42120,-155.07486_19.68068,1
42121,-155.07489_19.68105,1
42122,-155.07491_19.68129,1
42123,-155.07493_19.68154,1
42124,-155.07495_19.68179,1
42125,-155.07497_19.68203,1
42126,-155.07499_19.68228,1
42127,-155.07501_19.68253,1
42128,-155.07503_19.68278,1
42129,-155.07505_19.68302,1
42130,-155.07507_19.68327,1
42131,-155.07509_19.68351,1
42132,-155.07528_19.68388,1
42133,-155.07496_19.68390,1
42134,-155.07452_19.68393,1
42135,-155.07420_19.68396,1
42136,-155.07433_19.68357,1
42137,-155.07431_19.68332,1
42138,-155.07429_19.68308,1
42139,-155.07427_19.68283,1
42140,-155.07425_19.68258,1
42141,-155.07423_19.68234,1
42142,-155.07421_19.68209,1
42143,-155.07419_19.68184,1
42144,-155.07415_19.68135,1
42145,-155.07413_19.68115,1
42146,-155.07410_19.68072,1
42147,-155.07408_19.68051,1
42148,-155.07406_19.68033,1
42149,-155.07404_19.68011,1
42150,-155.07402_19.67986,1
42151,-155.07400_19.67962,1
42152,-155.07398_19.67938,1
42153,-155.07076_19.68148,1
42154,-155.07487_19.68084,1
42155,-155.07481_19.68018,1
42156,-155.07301_19.68195,1
42157,-155.07411_19.68096,1
42158,-155.07207_19.68116,1
42159,-155.07259_19.68097,1
42160,-155.07371_19.68363,1
42161,-155.07060_19.68033,1
42162,-155.07048_19.67973,1
42163,-155.07209_19.68139,1
42164,-155.07276_19.67948,1
42165,-155.07360_19.68401,1
42166,-155.07263_19.68147,1
42167,-155.07286_19.68031,1
42168,-155.07020_19.68351,1
42169,-155.07126_19.68057,1
42170,-155.07014_19.68161,1
42171,-155.07361_19.68238,1
42172,-155.07132_19.68129,1
42173,-155.07193_19.67952,1
42174,-155.07085_19.68413,4
42175,-155.07055_19.68412,4
42176,-155.07039_19.68292,1
42177,-155.07142_19.68215,1
42178,-155.07128_19.68317,1
42179,-155.06983_19.68040,1
42180,-155.07124_19.68033,1
42181,-155.07077_19.68226,1
42182,-155.07079_19.68252,1
42183,-155.07141_19.68424,4
42184,-155.07013_19.68188,1
42185,-155.06981_19.68194,1
42186,-155.07124_19.68267,1
42187,-155.07180_19.68315,1
42188,-155.07091_19.68300,1
42189,-155.07099_19.68330,1
42190,-155.07314_19.68351,1
42191,-155.07282_19.68006,1
42192,-155.07242_19.67960,1
42193,-155.07015_19.68256,1
42194,-155.06988_19.68243,1
42195,-155.07291_19.68312,1
42196,-155.07073_19.68100,1
42197,-155.07291_19.68087,1
42198,-155.07192_19.68213,1
42199,-155.07360_19.68056,1
42200,-155.07023_19.68386,1
42201,-155.07252_19.68061,1
42202,-155.07288_19.68060,1
42203,-155.07055_19.68007,1
42204,-155.07520_19.67940,1
42205,-155.08444_19.68474,4
42206,-155.08670_19.68610,4
42207,-155.08841_19.68349,4
42208,-155.08876_19.68346,4
42209,-155.08906_19.68344,4
42210,-155.08905_19.68474,4
42211,-155.08952_19.68470,4
42212,-155.08908_19.68523,4
42213,-155.08964_19.68554,4
42214,-155.08881_19.68564,4
42215,-155.08949_19.68609,4
42216,-155.08884_19.68610,4
42217,-155.08964_19.68643,4
42218,-155.08966_19.68668,4
42219,-155.08974_19.68697,4
42220,-155.08868_19.68706,4
42221,-155.08977_19.68736,4
42222,-155.08974_19.68767,4
42223,-155.08976_19.68792,4
42224,-155.08932_19.68821,4
42225,-155.08927_19.68795,4
42226,-155.08435_19.68375,4
42227,-155.08498_19.68407,4
42228,-155.08630_19.68376,4
42229,-155.08594_19.68615,4
42230,-155.08926_19.68556,4
42231,-155.08672_19.68630,4
42232,-155.08674_19.68651,4
42233,-155.08679_19.68715,4
42234,-155.08680_19.68736,4
42235,-155.08682_19.68756,4
42236,-155.08687_19.68820,4
42237,-155.08689_19.68842,4
42238,-155.08596_19.68636,4
42239,-155.08597_19.68657,4
42240,-155.08599_19.68677,4
42241,-155.08601_19.68699,4
42242,-155.08604_19.68741,4
42243,-155.08605_19.68762,4
42244,-155.08609_19.68805,4
42245,-155.08611_19.68826,4
42246,-155.08695_19.68372,4
42247,-155.08737_19.68369,4
42248,-155.08771_19.68367,4
42249,-155.08792_19.68365,4
42250,-155.08813_19.68363,4
42251,-155.08940_19.68739,4
42252,-155.08906_19.68741,4
42253,-155.08871_19.68743,4
42254,-155.08652_19.68374,4
42255,-155.08673_19.68373,4
42256,-155.08655_19.68412,4
42257,-155.08656_19.68432,4
42258,-155.08658_19.68451,4
42259,-155.08659_19.68471,4
42260,-155.08662_19.68511,4
42261,-155.08664_19.68530,4
42262,-155.08665_19.68550,4
42263,-155.08669_19.68589,4
42264,-155.08383_19.68381,4
42265,-155.08357_19.68383,4
42266,-155.08329_19.68385,4
42267,-155.08283_19.68393,4
42268,-155.08857_19.68477,4
42269,-155.08584_19.68493,4
42270,-155.08586_19.68518,4
42271,-155.08588_19.68543,4
42272,-155.08590_19.68568,4
42273,-155.08592_19.68592,4
42274,-155.08925_19.68770,4
42275,-155.08879_19.68773,4
42276,-155.08916_19.68647,4
42277,-155.08870_19.68650,4
42278,-155.08872_19.68675,4
42279,-155.08918_19.68671,4
42280,-155.08881_19.68798,4
42281,-155.08857_19.68502,4
42282,-155.08363_19.68857,4
42283,-155.08386_19.68856,4
42284,-155.08412_19.68859,4
42285,-155.08427_19.68843,4
42286,-155.08424_19.68811,4
42287,-155.08407_19.68798,4
42288,-155.08382_19.68804,4
42289,-155.08359_19.68806,4
42290,-155.08365_19.68778,4
42291,-155.08364_19.68756,4
42292,-155.08396_19.68768,4
42293,-155.08418_19.68765,4
42294,-155.08419_19.68734,4
42295,-155.08413_19.68704,4
42296,-155.08391_19.68704,4
42297,-155.08361_19.68720,4
42298,-155.08359_19.68698,4
42299,-155.08320_19.68868,4
42300,-155.08318_19.68847,4
42301,-155.08317_19.68827,4
42302,-155.08315_19.68806,4
42303,-155.08313_19.68785,4
42304,-155.08312_19.68765,4
42305,-155.08310_19.68744,4
42306,-155.08308_19.68723,4
42307,-155.08307_19.68703,4
42308,-155.08305_19.68682,4
42309,-155.08303_19.68662,4
42310,-155.08302_19.68642,4
42311,-155.08300_19.68621,4
42312,-155.08298_19.68600,4
42313,-155.08297_19.68580,4
42314,-155.08295_19.68560,4
42315,-155.08293_19.68539,4
42316,-155.08291_19.68517,4
42317,-155.08296_19.68491,4
42318,-155.08286_19.68467,4
42319,-155.08285_19.68444,4
42320,-155.08283_19.68421,4
42321,-155.08337_19.68409,4
42322,-155.08338_19.68430,4
42323,-155.08340_19.68450,4
42324,-155.08338_19.68533,4
42325,-155.08360_19.68532,4
42326,-155.08386_19.68526,4
42327,-155.08403_19.68538,4
42328,-155.08405_19.68570,4
42329,-155.08391_19.68584,4
42330,-155.08364_19.68582,4
42331,-155.08342_19.68583,4
42332,-155.08344_19.68619,4
42333,-155.08366_19.68618,4
42334,-155.08388_19.68617,4
42335,-155.08410_19.68615,4
42336,-155.08413_19.68666,4
42337,-155.08392_19.68667,4
42338,-155.08370_19.68669,4
42339,-155.08348_19.68671,4
42340,-155.08938_19.68700,4
42341,-155.08903_19.68702,4
42342,-155.08833_19.68863,4
42343,-155.08891_19.68868,4
42344,-155.08942_19.68877,4
42345,-155.08984_19.68860,4
42346,-155.08896_19.68931,4
42347,-155.08947_19.68941,4
42348,-155.08947_19.68994,4
42349,-155.08911_19.69227,4
42350,-155.08953_19.69218,4
42351,-155.09010_19.69212,4
42352,-155.09013_19.69244,4
42353,-155.08955_19.69258,4
42354,-155.08839_19.68943,4
42355,-155.08828_19.68982,4
42356,-155.08846_19.69022,4
42357,-155.08855_19.69141,4
42358,-155.08873_19.69180,4
42359,-155.08861_19.69215,4
42360,-155.08863_19.69250,4
42361,-155.08851_19.69308,4
42362,-155.08775_19.69313,4
42363,-155.08788_19.69265,4
42364,-155.08785_19.69225,4
42365,-155.08782_19.69186,4
42366,-155.08779_19.69146,4
42367,-155.08776_19.69106,4
42368,-155.08773_19.69067,4
42369,-155.08770_19.69037,4
42370,-155.08766_19.68988,4
42371,-155.08763_19.68948,4
42372,-155.08760_19.68909,4
42373,-155.08757_19.68868,4
42374,-155.08643_19.69328,4
42375,-155.08952_19.69056,4
42376,-155.08865_19.69270,4
42377,-155.08677_19.69318,4
42378,-155.08948_19.69188,4
42379,-155.09001_19.69187,4
42380,-155.08970_19.69157,4
42381,-155.08937_19.68850,4
42382,-155.08638_19.69098,4
42383,-155.08634_19.69073,4
42384,-155.08628_19.69024,4
42385,-155.08626_19.69000,4
42386,-155.08624_19.68975,4
42387,-155.08622_19.68951,4
42388,-155.08620_19.68926,4
42389,-155.08618_19.68902,4
42390,-155.08615_19.68873,4
42391,-155.08694_19.68897,4
42392,-155.08696_19.68921,4
42393,-155.08698_19.68945,4
42394,-155.08700_19.68970,4
42395,-155.08702_19.68995,4
42396,-155.08704_19.69019,4
42397,-155.08706_19.69044,4
42398,-155.08710_19.69068,4
42399,-155.08716_19.69118,4
42400,-155.08718_19.69142,4
42401,-155.08720_19.69166,4
42402,-155.08721_19.69191,4
42403,-155.08723_19.69216,4
42404,-155.08725_19.69240,4
42405,-155.08727_19.69265,4
42406,-155.08729_19.69288,4
